alcohol_category,ses_z,parent_age,parenting_score,child_risk_cont,child_adverse
None,-0.29045391622778904,34.4,81.04394378373806,0.10876089260604835,0
Moderate,1.0725417995727589,47.0,70.4433262726295,0.1251760252818318,0
Moderate,1.4287601620367705,35.3,74.50822660293603,0.07493236664592523,0
None,1.434309669352076,41.8,83.87764184368083,0.06977164270374175,0
None,0.28475459338556824,36.8,66.97206119424062,0.12962106340743546,0
Moderate,-1.9632891478389742,38.5,57.66206396922857,0.1454892069884396,1
Moderate,0.4608248654038653,25.0,71.65299723508342,0.07029009013173482,0
Moderate,1.048399887813541,37.2,81.31488477892535,0.1686316470981103,0
Moderate,-0.08106710543541713,30.6,73.79544700795547,0.16586492745778814,0
None,1.7445838700752485,29.9,66.86506407592498,0.09346215226429373,0
None,0.8598335614674577,45.5,85.36499951732849,0.09067317882144078,0
Moderate,0.5682733771527843,33.7,63.63507692533326,0.09340910786396764,0
None,1.086380711205838,29.0,61.14817808856105,0.12227458504688342,0
None,0.3333698512608781,32.8,72.70007314354108,0.10287641976533538,0
Moderate,-2.4928104993953535,27.2,79.1832228635228,0.06039689725917023,0
Heavy,-0.49913895147036563,43.6,74.00106480241911,0.15531094357680478,0
Moderate,1.1971680272478535,30.8,71.08253053555816,0.18260302097766087,1
Heavy,-0.807591340098296,38.2,60.92852065452371,0.21552697418248426,1
None,-0.22347250523693915,43.1,72.92051700892075,0.07979531327087093,0
Heavy,-1.0448363139030712,32.0,66.95573176780633,0.24974322536401283,0
None,1.783922595201769,38.2,63.64471753370063,0.08896034766462939,0
Heavy,1.6814924574180155,28.8,65.64636911786405,0.26111222435881487,0
Heavy,-0.8838688951407293,49.7,66.22479543531641,0.26649422175083526,0
Moderate,0.147298000389084,40.6,58.48648985879333,0.1706814132391452,1
Heavy,-0.6804940477640476,33.8,56.70501350138903,0.2539711481233672,1
Moderate,0.6149446390313781,30.4,79.67614397668213,0.09449911710846892,0
None,0.509683077242329,34.3,73.03807502069982,0.08650523883829132,0
Moderate,0.8117055716132655,33.0,76.03726741829263,0.06552723737516727,0
Moderate,0.3319184477078873,46.7,65.04806491094286,0.1172363103310434,1
None,2.935406206388468,27.6,98.19781911124939,0.0447357814717972,0
Moderate,-1.027923765010739,35.8,56.578278189153735,0.1843314632606317,0
Heavy,-1.7106033544365142,34.9,66.47835575838428,0.14008250986243065,0
None,-0.3930902007014615,34.3,70.85435974199655,0.13973916278704465,1
Moderate,-1.5679882655602675,34.3,74.099390378429,0.12060320649195377,0
Heavy,-1.4924622700059929,34.3,65.65737723647868,0.23512724425401896,0
Heavy,-1.001314654197967,40.2,46.331829810729886,0.4686587845472615,0
Heavy,-0.9221889054316275,38.7,61.04274276327886,0.3321795185761764,1
Moderate,-0.9546181019500601,37.5,80.48311558087643,0.1142600913927247,0
Heavy,0.5182189504454116,18.0,80.29491728141673,0.0540379438914473,0
Moderate,-0.5061890610853361,36.8,73.55796221657599,0.09871705268056596,0
None,-0.17951457487248015,25.1,79.04087651121914,0.06314457139582025,0
Moderate,0.8942327745009349,38.9,95.31442073159702,0.0682726701587958,0
Moderate,-0.7663225247814263,43.8,80.63831800017654,0.11812046087822736,0
None,-0.26454589870472217,29.4,62.851616770080426,0.08902349993549055,0
Moderate,0.36575998609291555,33.4,68.62956922923543,0.12380902819256508,0
Moderate,-1.9415678006202213,31.4,82.64267934310978,0.07082616247429774,0
None,-2.3849055089505824,42.4,58.208233529862866,0.11979145918833926,0
Moderate,0.3461173287977227,35.6,83.21914859365478,0.08038591295798533,0
Moderate,0.49201428056689855,45.4,77.62990258259109,0.08296218116771652,0
Moderate,2.0642201348524107,37.5,86.47890299180527,0.10689600921768849,0
None,0.15809487586680993,36.5,73.34818038243837,0.17511627296128024,0
None,0.8197397172580948,35.4,70.92752114013165,0.12217626004623154,0
None,-0.19547264358597383,39.9,89.76693852499066,0.06552445356482453,0
Heavy,0.29722722158508635,24.6,58.8519841169244,0.20356426792485455,0
None,1.667256841749534,35.5,69.88479095627086,0.0670386369875214,0
Moderate,-2.1239928181256356,34.6,64.52665817760601,0.14321710066796922,0
None,0.4136162575716805,39.4,80.7961255644349,0.06576141019627738,0
None,2.135586730077366,33.9,67.95685098132226,0.0998534613650566,0
Moderate,0.2820342192093425,28.8,65.32654134994269,0.21170686700732982,0
Moderate,1.6505729632328479,35.0,67.47930137497382,0.20554799788111275,0
None,-0.6292121495294424,28.5,81.78140811159156,0.08427178810684588,0
Moderate,-0.03204749416371351,23.4,68.1826031339786,0.11023802616175224,0
None,0.03352470238858753,39.4,57.05577867010527,0.09777585031472104,1
Moderate,-2.2175910793587708,38.5,45.53497999609634,0.15260726215558446,0
Moderate,-1.1681778278502002,37.8,55.035579884787325,0.11158225157873673,0
None,-1.096875079383986,42.8,91.68688268699775,0.08386322291422425,0
None,0.8220660780325274,31.0,75.29772399409873,0.12898228479683704,0
None,0.872153105684055,26.4,78.2137820541473,0.16745738151171294,0
Heavy,0.3240364427065333,34.6,69.50997634743511,0.2615961206353185,0
Heavy,0.8241028968557058,32.9,67.5963361866799,0.11181549829472558,1
None,-0.16414941272177394,29.9,75.98861106051939,0.0783225429117123,0
Moderate,1.2019316695395432,34.5,87.86977837330721,0.12215631516971745,0
None,0.00878844263207182,31.3,73.34038420650356,0.13387034416031734,0
None,0.05786404742675647,24.0,86.25416688411045,0.09724871458613692,0
Moderate,-0.2655926332624114,32.4,76.70732740821136,0.11468609511125506,1
Heavy,0.6844504776364279,28.2,62.244417294553266,0.0980436706569655,0
Heavy,-0.4211988166129132,36.4,55.40623843511805,0.26278611936992796,0
Moderate,0.9764313771980682,31.1,64.85623395860026,0.16379354465152204,1
None,-1.1321491407160067,41.7,83.13295074983928,0.07731958397151974,0
Moderate,-1.0989162547281939,44.6,68.5769045271812,0.09385068998452849,1
None,0.6874267551265042,39.1,69.97490782425,0.09657006552777025,0
Moderate,-0.0885442145830127,25.7,77.73184706525194,0.05471457973005632,0
None,-0.45389141615312834,44.0,77.13658002666789,0.08319843904572391,0
Moderate,0.8900577324754597,44.5,75.80885030543531,0.06978777170999621,0
None,-0.6072614140860845,35.1,89.12139774620523,0.0427820350910493,0
None,-0.20020125430036984,42.9,80.1874146971468,0.06582612424509048,0
Heavy,1.3992279500711593,31.7,62.55423874798487,0.12632134043840493,1
None,1.5391423458106503,23.8,62.61775036056263,0.10719770310858961,0
Moderate,1.5723982102703271,30.4,68.9925036039591,0.1396785609841585,0
None,-0.2821257769339113,45.4,83.90886969200035,0.09506066056398568,0
None,1.2307029049844702,26.1,65.8017380648806,0.10914589593188334,0
None,-0.9489528277686782,35.0,93.04081197473838,0.08246583161025653,0
None,-0.906902874722061,35.2,72.98236369842961,0.10347434458659219,1
Heavy,-2.350455852624361,31.9,57.670651775701835,0.26316843414108376,0
None,1.67286820189853,32.3,74.75550418647114,0.09577981649189207,1
Heavy,-0.8639798490760783,35.4,65.8816711811765,0.14565212472636607,0
Moderate,-0.12653257974705998,31.6,56.747122959475874,0.1925451284608728,0
Moderate,-0.9103243419282839,26.5,94.28192310728042,0.06417304612333724,0
Moderate,0.6951652483301405,36.3,88.28633616827196,0.15483160400000007,0
Moderate,-0.37563366071734017,41.4,75.92064099485874,0.07913301747248769,0
Moderate,-1.3048168904329494,40.2,58.051081065366674,0.2503827377877113,0
None,0.44166256418606065,30.1,75.71267991566747,0.07971458001165141,0
None,-1.4337300248102285,27.5,83.10109034782782,0.05292283859412507,0
Heavy,-0.8374057253154913,33.3,69.81730286602823,0.18376788427438215,0
Heavy,-2.106889114626081,44.4,52.52500537226056,0.2003511923889167,0
Heavy,-1.4239581121976068,38.9,56.98758374658081,0.3766026937539088,1
Moderate,0.17852916972047786,39.2,67.68824196666304,0.0989364891503498,0
Moderate,-1.9645360381029247,40.3,60.76261959216034,0.1606566192582113,0
Moderate,-1.4811457246217157,37.5,85.56215898855598,0.15823836014418033,0
Moderate,-0.0023689161328080566,35.7,52.42996726746914,0.13111891732779274,0
None,-0.5436068960930526,39.0,85.88804098178002,0.040824873572745744,0
Moderate,1.992036635959309,31.7,64.82026655254381,0.08506566576193149,0
None,1.8338965460243755,26.5,66.28503134256701,0.10333055999300977,0
None,-0.8679224627511536,39.3,51.73402155168957,0.14906467629457587,0
Heavy,0.5571376184034819,42.4,60.76830745699778,0.4076299711653955,0
None,0.7492825568794513,28.3,95.50417527436241,0.045640830943858735,0
None,-0.5974788580244034,39.9,80.68659973593537,0.049106006312375584,0
None,-1.4955415364982039,45.1,58.83689729591593,0.09316582140719806,0
Heavy,-0.012298449308057612,35.0,72.34597719540868,0.17311862803287778,0
Moderate,-0.17284567481411092,30.1,80.78285836244007,0.1928170320027896,0
Moderate,-0.4357644969706192,35.7,72.92622208809696,0.1129544914739225,0
Moderate,0.44231686816448523,31.7,100.0,0.028197739217275093,0
Moderate,-0.7507296070055988,31.3,80.33146434500027,0.11122786073370182,0
None,-1.151997547579143,37.6,74.74079239771557,0.11529961626030055,0
Moderate,0.10908297034983186,25.4,62.00636655929876,0.18970128951833914,1
Moderate,0.3859700925688759,26.3,77.17418243581642,0.10077844050084167,0
Moderate,-1.176644943900053,35.1,69.3486153279001,0.07372659109206897,0
None,0.9280906109910811,34.9,80.89078977388978,0.09262800544036662,0
Heavy,-1.770481137776078,37.1,55.721366116094366,0.2394273342526519,0
Moderate,-0.5781134587156433,46.3,74.17070543412652,0.11483620293237166,1
None,-0.258008536197609,35.6,69.59065839820514,0.1509077689555246,0
Moderate,-0.6362237126519298,38.6,50.82883929417735,0.1640958718817348,0
None,-0.5650604735511925,29.1,77.99047401769494,0.07306454532633246,0
None,1.871074482308114,39.6,60.54634538512712,0.14352483301884883,0
Moderate,-0.8508840890388987,31.8,70.89581435916878,0.10942897556257976,0
None,2.441221722471914,35.4,83.65430430673666,0.09604635024611344,0
Moderate,0.43712677973105185,34.3,78.72413879772142,0.10719662748041911,0
Moderate,0.09205513731199198,41.2,69.48287206729181,0.11555704532161348,0
None,0.4762403533876659,27.1,78.81671722116609,0.1092716643931492,0
Heavy,2.5299277492519523,21.3,75.48291828577271,0.25977005071580556,0
None,-0.993593003931448,33.7,79.59739693331335,0.08394590426533984,0
None,-1.1204179189363892,37.8,90.35423297560328,0.045061026556599965,0
None,-0.754866196571921,35.9,79.20970565887347,0.08905142988026937,0
None,0.032143146964560894,42.4,75.45304204775412,0.06954153978601366,1
None,-1.7257711248125733,37.6,62.39052991652107,0.08708307728286849,0
Moderate,0.02233923931860801,31.6,76.30338550332901,0.09876351537803423,0
Heavy,1.693547133413672,21.0,78.95424673960653,0.360649941205104,0
None,0.15140739062477757,33.6,70.05562295794495,0.14195412458497222,0
Moderate,-0.2926854589752769,41.2,82.18829480826341,0.12128031794589605,0
Moderate,-0.6181604486836274,32.6,64.3093716035928,0.11516886535912467,0
Moderate,0.8985117045515645,35.2,78.54428914600909,0.0920682471965521,0
Moderate,-0.8258327732380476,37.5,81.70857240296729,0.11840979248926885,0
None,1.846395920599248,28.9,90.77002059492438,0.04398410047718712,0
None,1.9333597477143571,38.7,75.83466570584625,0.08690895016897451,0
Moderate,0.25675079866178757,44.8,58.8357144914118,0.09027871509082251,0
Moderate,-0.0115150880766451,34.0,66.69136772584406,0.16970922939257327,0
None,1.0306598082415594,28.2,90.0461510186218,0.04228884529814764,0
None,1.0947985022273252,34.6,100.0,0.0358789348650887,0
Heavy,-0.8059917310594155,21.7,59.23651767366492,0.2771385360633855,1
Moderate,-0.526555133136702,37.0,68.24787910338073,0.2018456870617034,0
Heavy,-1.3223474346832955,37.7,57.03970775910286,0.1308507104670189,0
Moderate,0.4090649383340571,45.1,64.16534984511678,0.1229303770337287,0
None,0.6666278834568907,33.8,68.42201170789176,0.06628264026468465,0
Moderate,-1.349925637861273,37.5,45.923256985610955,0.11669894186784548,0
Moderate,-0.4551989048161591,29.8,85.10144860040936,0.09841130226685346,0
None,-1.3472539175813492,32.9,47.17740605400929,0.13886572034508482,0
Moderate,-0.8987998102438376,25.8,73.18146405793217,0.14694150461391983,1
Moderate,0.5510170602262995,33.8,65.87098955955351,0.13246741225963576,0
None,-0.7334820666782794,33.2,66.66297160779968,0.07787911211943986,0
Moderate,-0.30082595603229867,36.8,85.43270639268003,0.1210623674032293,0
Moderate,-1.6273117279473155,31.3,68.77555418457861,0.09877837145450041,0
Heavy,0.1869902097246643,35.5,55.65765727595962,0.24069513177763188,0
None,-0.04427331984464883,33.0,73.93417344096743,0.12808026098481048,0
None,-0.7289592500331622,33.0,68.49323147082269,0.09165443764250106,1
Moderate,-0.18901429768247416,35.5,71.79759151927561,0.11243150361558077,0
None,0.1802948805034444,35.2,79.86142961138661,0.10372304523080586,0
Moderate,-0.8148681489093441,39.6,90.9628434246094,0.054699675486210624,0
Moderate,-1.4762625440017794,34.3,51.073299871679986,0.20206253119394324,1
None,1.8055744326868153,32.9,81.20471549476872,0.14548516704373962,0
Moderate,-0.6332727047102726,33.9,69.1288605997085,0.08415834480262985,0
Moderate,-0.09676010318688932,30.7,83.84761948110419,0.06766434633546006,0
None,1.0108397350203135,32.8,81.05402180072808,0.08402176936881844,0
Heavy,3.529055187570484,47.2,77.19935498672011,0.22606298431614474,1
Moderate,-1.2444864498888657,29.5,71.31740032355265,0.14583607379133423,0
Moderate,0.4498272137265099,33.3,61.57781435820475,0.13452178147482974,0
Moderate,-0.7075522852941063,32.7,77.88203906701732,0.11006414154075639,0
Moderate,-0.5387903045767108,33.5,76.17164859656828,0.12034530737000049,0
Heavy,-0.7202120210067899,33.0,69.89231328648731,0.08619153446424763,0
Moderate,-1.125654967800585,36.7,80.86715618151837,0.20508925465737116,0
Moderate,-0.04129136178466144,24.7,80.78090091486516,0.11106127551007616,0
Heavy,-1.4745026870482356,41.2,76.38823280041711,0.11183912218213352,0
None,0.9468075665118705,38.8,81.39531152054307,0.041758188181235306,1
Moderate,0.055002936033374625,27.5,70.73937892535645,0.13899540263114052,0
None,0.42243497290143983,21.4,80.54157357949633,0.10798836922270627,0
None,-0.4661886119462229,29.1,72.10242873321052,0.10959174172554378,0
None,-0.3672039342117483,33.5,68.40411266989689,0.11079040651089161,0
Heavy,0.2875639051673281,50.5,81.57541817871432,0.10349605808255594,0
Heavy,-1.1640506324058255,38.3,69.04445695754933,0.1245558145574838,1
Moderate,-0.35799043441333583,24.2,76.26372097076575,0.09860678880913007,0
Moderate,-0.8596135138784541,30.9,75.58726698058925,0.074160467717946,0
Moderate,-0.8905688105910143,34.7,100.0,0.05357346346974925,0
Heavy,-2.1098382406256415,36.5,49.99606462215909,0.3996633682023709,1
Moderate,1.3393265894799997,27.1,65.71045831894678,0.10094057499084297,0
None,-0.6865387531537689,34.2,63.357384578979364,0.09481890624251174,0
None,1.1633760551635501,30.7,76.46361275167364,0.08521722284650629,0
Moderate,1.0687923213942923,28.4,74.38617707833944,0.07650502695581442,0
Moderate,-1.2859997065164936,36.6,67.7670382179293,0.14358670005633878,0
None,-1.0884112356728457,39.6,66.80043165407578,0.09506365822533272,0
None,2.560502959355684,40.0,80.55258401682008,0.16148337358057493,0
Moderate,1.7509259419271435,38.4,73.15978674015645,0.25503328654759516,0
None,-0.03151851332810415,32.0,77.77222482263744,0.10277820978071349,0
Moderate,0.2573731064173494,39.3,84.82396528838161,0.11627045194456036,0
Heavy,-0.6308464029471887,36.9,72.49443064432607,0.2942344967826226,0
Moderate,0.43235271420033994,35.8,79.32600966223555,0.19548646465788022,0
None,-0.7171819007224715,31.3,85.57937200766885,0.03811772730998556,0
Moderate,-2.0323537642983847,32.0,74.81199338837513,0.11147118352623406,0
Moderate,-1.321555786511051,35.4,64.90107673532806,0.1698842176607578,0
Moderate,0.021092747850587245,49.6,65.6693814533629,0.09864918600882026,0
Heavy,-1.1310672355025877,36.8,56.337680688896754,0.23324863997898704,0
None,-0.06727746491353453,31.3,72.69278279492518,0.10816514174176521,0
Moderate,-1.074661039432863,30.0,80.20311793859271,0.19542945794977432,0
Moderate,-0.7823539225019935,32.0,72.84015068019067,0.10702073122244077,1
Heavy,0.8531653064131918,48.1,80.30279519654198,0.12309824578826037,0
None,0.24748054764010466,32.6,67.21146846169054,0.11009518434725335,0
Moderate,-0.009664421313347188,40.4,88.41895295519261,0.04356321199028655,0
Moderate,0.8789639730706512,32.7,71.43995691939209,0.07215121377295158,0
None,0.48060859334734735,36.6,67.91283149356674,0.08456822970821384,1
None,1.4465632912513675,39.8,70.51402171255212,0.13292858684358747,0
Heavy,-0.4598592623151402,31.6,89.50176419662786,0.04265363525078323,0
None,-0.4296349785275087,31.2,71.41313253416129,0.06514443523946402,0
None,-1.3011092663913453,45.0,67.94640856260038,0.10780920990653331,1
None,-0.4289807173724197,40.9,73.6153775672903,0.13634577185560492,0
Heavy,0.9647698943024456,39.7,69.13841885559235,0.09300849977890335,0
Moderate,1.299987372262134,39.7,65.51990682321401,0.07512425260584209,0
Moderate,0.960305168086668,37.8,75.18946826712073,0.12251338220874783,0
None,-1.7941918665494363,47.1,79.7058094613226,0.057005119022891695,0
Moderate,1.0831452126607344,35.3,71.94821655067616,0.08707755037013193,0
Moderate,-1.8385186232720707,38.5,59.54810630601754,0.1141619637759364,0
Moderate,0.8981173241223475,26.3,70.27557421438988,0.24979516099044652,1
Heavy,-0.3677845265710552,30.1,58.89189519729996,0.10818514294336347,0
None,0.7025333139338557,27.8,73.97414045569515,0.13614736128655047,0
Moderate,-1.332448347894566,42.6,82.08310943272546,0.08688739667091364,0
None,1.1711676327061467,19.7,79.14328867274983,0.07567026599273942,0
Moderate,-1.464974746104889,32.6,68.19096582942471,0.16383589098147755,0
None,-0.6684549108531777,18.0,91.52708964065418,0.05556332236785495,0
None,-0.9980946277690352,30.0,82.38845549476879,0.07992416854269195,0
None,-1.754284852822499,32.1,73.52309673020098,0.09779209104573813,1
Moderate,0.09452756758846836,43.3,93.64513268050176,0.12486470895085465,0
None,1.8060891178369614,37.4,79.74469643886655,0.13449934301469865,0
Moderate,2.666905222320009,30.0,54.64969228102771,0.15792644984033188,0
Moderate,0.09715578708624777,41.4,77.37332484595461,0.08468482861573565,0
None,1.1166812750675223,35.1,60.787603079056915,0.15060268283960007,0
Moderate,0.2320946379285372,35.2,75.92688485106798,0.08283867074545889,0
None,0.49888319476821275,27.8,58.85665553331926,0.14382120983101168,1
Moderate,-0.34214865112723886,29.1,63.931380114416996,0.18347809144827587,0
Moderate,0.19507692542260213,30.0,71.76879451566563,0.11223458319789525,0
None,0.5374787046064285,35.3,70.87584904307433,0.12750149104802316,0
None,-0.5784597288763313,35.5,69.83312003166017,0.10574310615308452,0
None,-0.07749429989298792,44.3,83.73552845405574,0.06399252890658175,0
Heavy,-0.05843011899748824,37.3,56.005538160373895,0.1993256207722921,0
Moderate,0.8264033173305246,18.8,78.17378044473442,0.11267004900568722,0
Moderate,-1.0660321716276806,36.6,56.0107035744181,0.1295652947568349,0
Moderate,-0.05154220860765155,26.3,67.1230978822279,0.12352284266873684,1
None,1.9120054690526975,29.2,84.6427647773348,0.05417246803358134,0
Moderate,1.1640601525859375,30.1,65.26827359721389,0.1380014816083856,0
Moderate,1.3491790488887052,31.0,66.4839772266001,0.312674035822893,1
None,0.02443184017803416,26.7,79.07005973563699,0.07094965589453997,0
None,0.32099756368602317,36.2,85.78825943945782,0.1080510871773149,0
None,1.0022361667029254,26.5,74.99012536490119,0.077089809146868,0
Moderate,1.5602555295309308,37.1,69.5898885438403,0.10765144837173608,0
Heavy,-1.9516029128828867,48.4,60.673686011678306,0.18013707040381033,0
None,-1.3154413070498456,27.0,73.7368812176157,0.09967373081224945,0
Moderate,1.3094441014026479,33.3,77.13522581136304,0.06466646102249989,0
None,-0.2768893557688036,19.9,47.63402677981043,0.15525478058327005,0
Heavy,-0.6717207892580773,33.2,56.71896224888091,0.13729720806087628,0
None,-1.2541609869956039,38.9,69.72912573909919,0.12496334633318268,0
Moderate,-0.5550167015441094,39.3,75.8983744987476,0.06582387248234121,0
Moderate,-1.4023692834238248,35.5,72.72841230862521,0.08278802597468204,0
Moderate,2.091094272732477,40.3,84.82930261109664,0.052418890988572775,0
Moderate,-0.02243605198057349,50.3,80.10019194162223,0.07984409905830211,0
None,-0.05795054176271757,45.3,64.15770615987948,0.08997612674342703,0
None,0.5880766751678318,31.9,88.89064196838841,0.05506462926698902,0
None,0.9623451692665695,26.3,90.82069095270845,0.06766526968266384,0
None,0.9458881565546393,32.6,66.18853621102998,0.08868566055965968,1
Moderate,1.0736219439075716,29.3,74.49014500944921,0.09668153524534344,0
None,-0.6308455507908564,37.7,66.9292725900586,0.1751117945160809,0
None,-0.29786680495686124,27.9,79.09408175425816,0.0885040198270141,0
Moderate,0.7690316554422755,34.6,78.6006879021545,0.11280257532132956,0
Heavy,-0.52738906163962,40.0,81.49497890480856,0.16268458362856425,0
Moderate,-0.005106632027225022,34.4,78.97334262648666,0.08394515103722794,0
None,0.39876376442481426,29.3,79.80791366646811,0.06351557954621184,0
None,0.7851850823103762,42.0,69.09926114669106,0.1332421824234441,0
Heavy,-1.7776809623702012,23.7,62.88561903037354,0.3416336169841952,1
None,0.7147456498889451,33.0,93.48851585032672,0.02656969579865283,0
None,-0.23372405785172545,34.8,74.29141868792354,0.09822194292447615,0
Moderate,0.707457710864381,35.1,67.37105573914565,0.21849456819327645,0
Moderate,0.7769316923548287,36.1,55.58062236553838,0.30297042229951515,0
Moderate,1.6079150611191575,38.7,77.91655822597328,0.14893151916860886,0
None,1.3534536476212031,34.8,82.72641004237494,0.07578999347744483,0
None,1.3465716626102961,32.8,72.34185819656619,0.1258264680874778,1
Heavy,1.4436703191662383,32.6,74.59069387208207,0.3528760131968913,1
None,0.29137898481594593,31.3,68.96246657726722,0.06608058324004365,0
Moderate,0.0321850870368397,39.7,75.41167297899797,0.0951568910638271,0
Moderate,0.8728170831783344,31.1,70.80532717496928,0.07817155225496628,0
Moderate,0.7320809514330224,40.1,72.75762072166314,0.1616730358819511,0
None,-0.30906623673826017,35.1,75.30595809231808,0.06761606710947635,0
None,0.40482340880826806,31.9,87.31527070664515,0.11405122199911782,1
Moderate,-0.03509646678459442,38.7,61.388765948076696,0.11094358001309032,0
Heavy,-0.853932908460056,30.6,61.874391936321175,0.2924402181521827,0
Heavy,1.2904607413763498,38.8,64.91435617253521,0.31056006948647547,0
None,0.05519924253008922,36.3,76.90703583686873,0.11325423179232355,0
None,2.0487082576988507,31.4,85.64293952278696,0.14398679818330348,0
Heavy,-1.6254922701998327,38.2,65.23173359759579,0.10532843594873828,0
Moderate,-0.5567787728433663,38.3,70.87037243076593,0.1932026238597797,0
Heavy,0.03263883669087142,41.9,73.91968913786718,0.14772241036083034,0
None,1.137381097628914,40.8,68.10244653023877,0.11418173082425859,0
Moderate,0.39946937260218507,37.9,74.73445837090905,0.12190517974744794,0
Moderate,0.31047275418075143,28.2,66.91993614354129,0.13303817565816428,0
Moderate,-1.127263792554147,49.7,74.12594425910635,0.10746181196940094,1
Moderate,-1.1569413972294713,26.6,62.447026751847616,0.12245547824104838,0
None,0.3225046602899047,40.7,79.9896342754416,0.057006146353603786,0
Moderate,-1.3641059938183584,37.6,64.90772665848537,0.08861949476598914,0
None,-0.5318777502893286,28.0,82.68039520879985,0.0853735369232185,0
Moderate,0.5009173290858575,34.3,74.03050827774585,0.1947779331933675,0
Heavy,-0.9823242722767759,34.5,47.4050605995392,0.17581414852983335,0
None,1.6053559623618066,42.8,82.94733490359587,0.04260541458567695,0
Moderate,1.22393634423789,30.7,75.52551956431178,0.10382281434620991,0
None,-1.5714199983383004,33.4,74.94183344328124,0.09640736238686638,0
Moderate,-0.9323712431819872,21.0,64.59314144097405,0.09191592623917252,0
Heavy,-2.28577724449495,45.4,50.16465132068433,0.26537151394631375,0
None,-0.7825913625481332,28.6,78.20355957208274,0.08513542474849317,0
None,0.7663884765723994,37.0,73.15384946571312,0.07356067331423714,0
Moderate,-0.4138949422748569,34.4,75.31565447767258,0.05675414999881399,0
None,0.46079724361596747,34.4,73.93911254302263,0.10526287417314054,0
Moderate,-1.5223343182817441,39.9,68.55198136339419,0.14985531049878686,0
Heavy,0.7979752545819053,45.0,57.9015298567136,0.1971677087545311,0
Moderate,-0.5551092279283498,36.5,65.7030965062148,0.1920983630143664,1
None,0.012169682282905197,38.9,77.77729364240005,0.12384898357873339,0
Moderate,-0.09287450139305273,37.0,68.74476183021045,0.10204759242207902,0
Moderate,-1.2715485208922839,41.1,71.6236787222278,0.07974525267438641,0
None,-1.1530843317397823,32.2,72.9180819873516,0.12771918053972336,1
Moderate,0.967794469003426,41.5,71.82428821456789,0.1060586364848661,0
Moderate,0.3989921575016956,41.7,61.522749910472164,0.1477580717947689,0
Moderate,1.0500490415534267,41.5,100.0,0.1895855993969171,0
None,0.3246582355025183,31.0,69.82437160934302,0.12636971236090735,1
Moderate,0.14299063480921648,34.0,80.63230654553118,0.06384492111484001,0
None,-1.7260106186667665,36.4,85.65503292433266,0.04423437207278762,0
None,-0.27036669676116976,26.8,80.85769648423532,0.09348165435515068,0
Heavy,-0.027384320403744018,44.6,58.12182327422318,0.29785641590493517,1
Moderate,1.953107198272574,34.9,74.11069897107886,0.0821889019771486,0
None,0.6869566320986773,36.7,69.46327628532731,0.12469279297576685,0
None,1.5360611817095284,31.5,85.07534637003404,0.08982224017826808,0
None,0.5975377058947282,27.0,84.44930877329269,0.10797156529449559,1
None,-0.7113032269494793,31.4,65.86329743283356,0.18847715225156497,0
None,0.11712421614985134,36.3,67.4682102022652,0.118572397263603,0
None,0.23622364626423303,39.0,66.18938141351366,0.07684497541690903,0
Moderate,-0.9391555697706817,36.0,83.0274073037736,0.06647601309420655,0
Moderate,-0.38438737659292116,37.1,71.40238938088045,0.11923188778804608,0
Moderate,-0.205766993677172,33.0,67.36195058214074,0.09983573588813018,0
Moderate,1.605619832565118,38.0,68.7282543967187,0.1317727461735784,0
None,-2.0807405253909783,43.9,55.82778377202807,0.0998249086292034,0
Heavy,1.2058184207160432,39.2,74.10259376816634,0.129162079311375,0
Moderate,-0.9367952349593828,39.9,68.87796270544231,0.08346466520846096,0
Moderate,-1.372079187269614,36.8,82.63146417537138,0.15756028641713188,0
Moderate,1.179942130038464,26.0,67.08853239309082,0.11579010615790482,0
Heavy,0.731898069234381,28.7,65.50054523496381,0.30924790555626586,1
Moderate,1.25451870238119,37.7,82.2958936978809,0.14093335181827438,0
None,0.8007019475455768,34.9,82.85272169760671,0.07738916846382674,0
Moderate,2.059845001737402,37.6,86.02894429227348,0.10865873010031953,0
Moderate,0.5587238369444854,45.1,75.06217091955861,0.0756057833170787,0
Moderate,-0.15647737612315848,39.4,76.94460311260377,0.09082472656821311,0
Moderate,0.34292637732134257,42.6,83.04730456517856,0.158352315487214,0
None,1.2434691283459636,35.6,78.30541285484719,0.11442409207040424,0
None,-0.779375325260117,30.2,71.06109417604424,0.08226167293856633,0
Heavy,-0.6518885825313808,34.7,76.740577246659,0.11309863891298769,0
Moderate,-0.3089600145979074,30.2,63.92150142701017,0.21115859591985014,1
Moderate,-2.1045827987653323,44.3,67.43265981145483,0.09886694163631152,0
None,0.13807840841754684,39.7,72.35790697453682,0.1206024035253076,0
None,-1.8861287039510262,38.1,49.39415141104969,0.15167406896001856,0
Heavy,0.053059312932619035,42.4,78.44593428958672,0.08889424365519613,0
Moderate,0.8652897561352498,22.9,45.4203343709943,0.16276904137149173,0
Moderate,-0.47687646064383565,38.5,50.35590159451946,0.1758158124815997,1
Moderate,1.677115870186871,27.1,80.60036374431152,0.13097909206149358,0
Moderate,-1.4605008994184878,35.0,71.73918077756797,0.07771406252441367,0
None,1.1912606816318325,33.1,75.66646434455457,0.06924102567052928,0
Moderate,0.6751370564069208,39.0,78.72307675093612,0.13123104609232059,0
